'date','prcp','snow','seven_day_AVG_prcp','seven_day_MIN_prcp','seven_day_MAX_prcp','seven_day_SUM_prcp','seven_day_AVG_snow','seven_day_MIN_snow','seven_day_MAX_snow','seven_day_SUM_snow'
'2017-08-15',0.45,0.0,0.20571428571428569398,0.0,0.88000000000000007105,1.4399999999999999467,0.0,0.0,0.0,0.0
'2017-08-16',0.0,0.0,0.19,0.0,0.88000000000000007105,1.330000000000000071,0.0,0.0,0.0,0.0
'2017-08-17',0.0,0.0,0.19,0.0,0.88000000000000007105,1.330000000000000071,0.0,0.0,0.0,0.0
'2017-08-18',0.88000000000000007105,0.0,0.19,0.0,0.88000000000000007105,1.330000000000000071,0.0,0.0,0.0,0.0
'2017-08-19',0.0,0.0,0.1685714285714285765,0.0,0.88000000000000007105,1.1799999999999999378,0.0,0.0,0.0,0.0
'2017-08-20',0.0,0.0,0.1685714285714285765,0.0,0.88000000000000007105,1.1799999999999999378,0.0,0.0,0.0,0.0
'2017-08-21',0.0,0.0,0.1685714285714285765,0.0,0.88000000000000007105,1.1799999999999999378,0.0,0.0,0.0,0.0
'2017-08-22',0.3,0.0,0.042857142857142864755,0.0,0.3,0.3,0.0,0.0,0.0,0.0
'2017-08-23',0.0,0.0,0.042857142857142864755,0.0,0.3,0.3,0.0,0.0,0.0,0.0
'2017-08-24',0.0,0.0,0.042857142857142864755,0.0,0.3,0.3,0.0,0.0,0.0,0.0
'2017-08-25',0.0,0.0,0.042857142857142864755,0.0,0.3,0.3,0.0,0.0,0.0,0.0
'2017-08-26',0.0,0.0,0.041428571428571423496,0.0,0.29,0.29,0.0,0.0,0.0,0.0
'2017-08-27',0.0,0.0,0.042857142857142864755,0.0,0.29,0.3,0.0,0.0,0.0,0.0
'2017-08-28',0.0,0.0,0.042857142857142864755,0.0,0.29,0.3,0.0,0.0,0.0,0.0
'2017-08-29',0.29,0.0,0.042857142857142864755,0.0,0.29,0.3,0.0,0.0,0.0,0.0
'2017-08-30',0.01,0.0,0.11857142857142857295,0.0,0.53000000000000007105,0.83000000000000007105,0.0,0.0,0.0,0.0
'2017-08-31',0.0,0.0,0.22428571428571428825,0.0,0.74000000000000003552,1.5700000000000001065,0.0,0.0,0.0,0.0
'2017-09-01',0.0,0.0,0.22428571428571428825,0.0,0.74000000000000003552,1.5700000000000001065,0.0,0.0,0.0,0.0
'2017-09-02',0.53000000000000007105,0.0,0.18285714285714284699,0.0,0.74000000000000003552,1.2800000000000000355,0.0,0.0,0.0,0.0
'2017-09-03',0.74000000000000003552,0.0,0.24142857142857141461,0.0,0.74000000000000003552,1.6899999999999999467,0.0,0.0,0.0,0.0
'2017-09-04',0.0,0.0,0.24285714285714283811,0.0,0.74000000000000003552,1.7,0.0,0.0,0.0,0.0
'2017-09-05',0.0,0.0,0.24285714285714283811,0.0,0.74000000000000003552,1.7,0.0,0.0,0.0,0.0
'2017-09-06',0.42000000000000001776,0.0,0.16714285714285712636,0.0,0.74000000000000003552,1.1699999999999999289,0.0,0.0,0.0,0.0
'2017-09-07',0.01,0.0,0.061428571428571432377,0.0,0.42000000000000001776,0.42999999999999998223,0.0,0.0,0.0,0.0
'2017-09-08',0.0,0.0,0.061428571428571432377,0.0,0.42000000000000001776,0.42999999999999998223,0.0,0.0,0.0,0.0
'2017-09-09',0.0,0.0,0.061428571428571432377,0.0,0.42000000000000001776,0.42999999999999998223,0.0,0.0,0.0,0.0
'2017-09-10',0.0,0.0,0.0099999999999999982236,0.0,0.06,0.07,0.0,0.0,0.0,0.0
'2017-09-11',0.0,0.0,0.011428571428571427937,0.0,0.06,0.08,0.0,0.0,0.0,0.0
'2017-09-12',0.0,0.0,0.011428571428571427937,0.0,0.06,0.08,0.0,0.0,0.0,0.0
'2017-09-13',0.06,0.0,0.011428571428571427937,0.0,0.06,0.08,0.0,0.0,0.0,0.0
'2017-09-14',0.02,0.0,0.011428571428571427937,0.0,0.06,0.08,0.0,0.0,0.0,0.0
'2017-09-15',0.0,0.0,0.011428571428571427937,0.0,0.06,0.08,0.0,0.0,0.0,0.0
'2017-09-16',0.0,0.0,0.042857142857142864755,0.0,0.22000000000000001776,0.3,0.0,0.0,0.0,0.0
'2017-09-17',0.0,0.0,0.034285714285714288251,0.0,0.22000000000000001776,0.23999999999999999111,0.0,0.0,0.0,0.0
'2017-09-18',0.0,0.0,0.031428571428571427937,0.0,0.22000000000000001776,0.22000000000000001776,0.0,0.0,0.0,0.0
'2017-09-19',0.22000000000000001776,0.0,0.031428571428571427937,0.0,0.22000000000000001776,0.22000000000000001776,0.0,0.0,0.0,0.0
'2017-09-20',0.0,0.0,0.031428571428571427937,0.0,0.22000000000000001776,0.22000000000000001776,0.0,0.0,0.0,0.0
'2017-09-21',0.0,0.0,0.031428571428571427937,0.0,0.22000000000000001776,0.22000000000000001776,0.0,0.0,0.0,0.0
'2017-09-22',0.0,0.0,0.031428571428571427937,0.0,0.22000000000000001776,0.22000000000000001776,0.0,0.0,0.0,0.0
'2017-09-23',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2017-09-24',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2017-09-25',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2017-09-26',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2017-09-27',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2017-09-28',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2017-09-29',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2017-09-30',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2017-10-01',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2017-10-02',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2017-10-03',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2017-10-04',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2017-10-05',0.0,0.0,0.031428571428571427937,0.0,0.22000000000000001776,0.22000000000000001776,0.0,0.0,0.0,0.0
'2017-10-06',0.0,0.0,0.068571428571428576503,0.0,0.26000000000000000888,0.47999999999999998223,0.0,0.0,0.0,0.0
'2017-10-07',0.0,0.0,0.068571428571428576503,0.0,0.26000000000000000888,0.47999999999999998223,0.0,0.0,0.0,0.0
'2017-10-08',0.22000000000000001776,0.0,0.077142857142857153007,0.0,0.26000000000000000888,0.54000000000000003552,0.0,0.0,0.0,0.0
'2017-10-09',0.26000000000000000888,0.0,0.087142857142857170771,0.0,0.26000000000000000888,0.6100000000000001421,0.0,0.0,0.0,0.0
'2017-10-10',0.0,0.0,0.087142857142857170771,0.0,0.26000000000000000888,0.6100000000000001421,0.0,0.0,0.0,0.0
'2017-10-11',0.06,0.0,0.098571428571428576503,0.0,0.26000000000000000888,0.69000000000000003552,0.0,0.0,0.0,0.0
'2017-10-12',0.070000000000000008881,0.0,0.067142857142857153007,0.0,0.26000000000000000888,0.47000000000000001776,0.0,0.0,0.0,0.0
'2017-10-13',0.0,0.0,0.031428571428571427937,0.0,0.08,0.22000000000000001776,0.0,0.0,0.0,0.0
'2017-10-14',0.08,0.0,0.031428571428571427937,0.0,0.08,0.22000000000000001776,0.0,0.0,0.0,0.0
'2017-10-15',0.0,0.0,0.022857142857142860314,0.0,0.08,0.16000000000000003552,0.0,0.0,0.0,0.0
'2017-10-16',0.01,0.0,0.012857142857142855874,0.0,0.08,0.09,0.0,0.0,0.0,0.0
'2017-10-17',0.0,0.0,0.012857142857142855874,0.0,0.08,0.09,0.0,0.0,0.0,0.0
'2017-10-18',0.0,0.0,0.0014285714285714283811,0.0,0.01,0.01,0.0,0.0,0.0,0.0
'2017-10-19',0.0,0.0,0.0014285714285714283811,0.0,0.01,0.01,0.0,0.0,0.0,0.0
'2017-10-20',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2017-10-21',0.0,0.0,0.028571428571428576503,0.0,0.2,0.2,0.0,0.0,0.0,0.0
'2017-10-22',0.0,0.0,0.028571428571428576503,0.0,0.2,0.2,0.0,0.0,0.0,0.0
'2017-10-23',0.0,0.0,0.028571428571428576503,0.0,0.2,0.2,0.0,0.0,0.0,0.0
'2017-10-24',0.2,0.0,0.028571428571428576503,0.0,0.2,0.2,0.0,0.0,0.0,0.0
'2017-10-25',0.0,0.0,0.028571428571428576503,0.0,0.2,0.2,0.0,0.0,0.0,0.0
'2017-10-26',0.0,0.0,0.46142857142857138796,0.0,3.0299999999999998046,3.2299999999999999822,0.0,0.0,0.0,0.0
'2017-10-27',0.0,0.0,0.497142857142857153,0.0,3.0299999999999998046,3.4799999999999999822,0.0,0.0,0.0,0.0
'2017-10-28',0.0,0.0,0.46857142857142850544,0.0,3.0299999999999998046,3.2799999999999998046,0.0,0.0,0.0,0.0
'2017-10-29',3.0299999999999998046,0.0,0.46857142857142850544,0.0,3.0299999999999998046,3.2799999999999998046,0.0,0.0,0.0,0.0
'2017-10-30',0.25,0.0,0.46857142857142850544,0.0,3.0299999999999998046,3.2799999999999998046,0.0,0.0,0.0,0.0
'2017-10-31',0.0,0.0,0.46857142857142850544,0.0,3.0299999999999998046,3.2799999999999998046,0.0,0.0,0.0,0.0
'2017-11-01',0.0,0.0,0.46857142857142850544,0.0,3.0299999999999998046,3.2799999999999998046,0.0,0.0,0.0,0.0
'2017-11-02',0.0,0.0,0.038571428571428576503,0.0,0.25,0.27000000000000001776,0.0,0.0,0.0,0.0
'2017-11-03',0.0,0.0,0.0042857142857142864755,0.0,0.02,0.03,0.0,0.0,0.0,0.0
'2017-11-04',0.0,0.0,0.10428571428571429269,0.0,0.7,0.72999999999999998223,0.0,0.0,0.0,0.0
'2017-11-05',0.02,0.0,0.10428571428571429269,0.0,0.7,0.72999999999999998223,0.0,0.0,0.0,0.0
'2017-11-06',0.01,0.0,0.10428571428571429269,0.0,0.7,0.72999999999999998223,0.0,0.0,0.0,0.0
'2017-11-07',0.7,0.0,0.10571428571428571618,0.0,0.7,0.74000000000000003552,0.0,0.0,0.0,0.0
'2017-11-08',0.0,0.0,0.10571428571428571618,0.0,0.7,0.74000000000000003552,0.0,0.0,0.0,0.0
'2017-11-09',0.0,0.0,0.10285714285714284699,0.0,0.7,0.71999999999999992894,0.0,0.0,0.0,0.0
'2017-11-10',0.01,0.0,0.11142857142857143237,0.0,0.7,0.78000000000000007105,0.0,0.0,0.0,0.0
'2017-11-11',0.0,0.0,0.011428571428571427937,0.0,0.070000000000000008881,0.08,0.0,0.0,0.0,0.0
'2017-11-12',0.0,0.0,0.011428571428571427937,0.0,0.070000000000000008881,0.08,0.0,0.0,0.0,0.0
'2017-11-13',0.070000000000000008881,0.0,0.04,0.0,0.2,0.28000000000000003552,0.0,0.0,0.0,0.0
'2017-11-14',0.0,0.0,0.038571428571428576503,0.0,0.2,0.27000000000000001776,0.0,0.0,0.0,0.0
'2017-11-15',0.0,0.0,0.052857142857142855874,0.0,0.2,0.37000000000000001776,0.0,0.0,0.0,0.0
'2017-11-16',0.2,0.0,0.085714285714285729511,0.0,0.23000000000000002664,0.6,0.0,0.0,0.0,0.0
'2017-11-17',0.0,0.0,0.075714285714285720629,0.0,0.23000000000000002664,0.53000000000000007105,0.0,0.0,0.0,0.0
'2017-11-18',0.1,0.0,0.075714285714285720629,0.0,0.23000000000000002664,0.53000000000000007105,0.0,0.0,0.0,0.0
'2017-11-19',0.23000000000000002664,0.0,0.10571428571428571618,0.0,0.23000000000000002664,0.74000000000000003552,0.0,0.0,0.0,0.0
'2017-11-20',0.0,0.0,0.077142857142857153007,0.0,0.23000000000000002664,0.54000000000000003552,0.0,0.0,0.0,0.0
'2017-11-21',0.0,0.0,0.077142857142857153007,0.0,0.23000000000000002664,0.54000000000000003552,0.0,0.0,0.0,0.0
'2017-11-22',0.21000000000000000888,0.0,0.062857142857142855874,0.0,0.23000000000000002664,0.44000000000000003552,0.0,0.0,0.0,0.0
'2017-11-23',0.0,0.0,0.03,0.0,0.21000000000000000888,0.21000000000000000888,0.0,0.0,0.0,0.0
'2017-11-24',0.0,0.0,0.03,0.0,0.21000000000000000888,0.21000000000000000888,0.0,0.0,0.0,0.0
'2017-11-25',0.0,0.0,0.03,0.0,0.21000000000000000888,0.21000000000000000888,0.0,0.0,0.0,0.0
'2017-11-26',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
'2017-11-27',0.0,0.0,0.0042857142857142864755,0.0,0.03,0.03,0.0,0.0,0.0,0.0
'2017-11-28',0.0,0.0,0.0042857142857142864755,0.0,0.03,0.03,0.0,0.0,0.0,0.0
'2017-11-29',0.0,0.0,0.0042857142857142864755,0.0,0.03,0.03,0.0,0.0,0.0,0.0
'2017-11-30',0.03,0.0,0.0042857142857142864755,0.0,0.03,0.03,0.0,0.0,0.0,0.0
'2017-12-01',0.0,0.0,0.0042857142857142864755,0.0,0.03,0.03,0.0,0.0,0.0,0.0
'2017-12-02',0.0,0.0,0.11142857142857143237,0.0,0.75,0.78000000000000007105,0.0,0.0,0.0,0.0
'2017-12-03',0.0,0.0,0.11142857142857143237,0.0,0.75,0.78000000000000007105,0.0,0.0,0.0,0.0
'2017-12-04',0.0,0.0,0.10714285714285713968,0.0,0.75,0.75,0.0,0.0,0.0,0.0
'2017-12-05',0.75,0.0,0.10714285714285713968,0.0,0.75,0.75,0.0,0.0,0.0,0.0
'2017-12-06',0.0,0.0,0.17285714285714284699,0.0,0.75,1.2099999999999999644,0.65714285714285711748,0.0,4.5999999999999996447,4.5999999999999996447
'2017-12-07',0.0,0.0,0.17285714285714284699,0.0,0.75,1.2099999999999999644,0.65714285714285711748,0.0,4.5999999999999996447,4.5999999999999996447
'2017-12-08',0.0,0.0,0.17285714285714284699,0.0,0.75,1.2099999999999999644,0.65714285714285711748,0.0,4.5999999999999996447,4.5999999999999996447
'2017-12-09',0.46000000000000005329,4.5999999999999996447,0.065714285714285711748,0.0,0.46000000000000005329,0.46000000000000005329,0.65714285714285711748,0.0,4.5999999999999996447,4.5999999999999996447
'2017-12-10',0.0,0.0,0.065714285714285711748,0.0,0.46000000000000005329,0.46000000000000005329,0.65714285714285711748,0.0,4.5999999999999996447,4.5999999999999996447
'2017-12-11',0.0,0.0,0.078571428571428576503,0.0,0.46000000000000005329,0.55,0.82857142857142846992,0.0,4.5999999999999996447,5.7999999999999998223
'2017-12-12',0.0,0.0,0.094285714285714288251,0.0,0.46000000000000005329,0.66000000000000005329,1.0,0.0,4.5999999999999996447,7.0
'2017-12-13',0.0,0.0,0.028571428571428576503,0.0,0.11000000000000000888,0.2,0.34285714285714288251,0.0,1.1999999999999999644,2.3999999999999999111
'2017-12-14',0.09,1.1999999999999999644,0.028571428571428576503,0.0,0.11000000000000000888,0.2,0.34285714285714288251,0.0,1.1999999999999999644,2.3999999999999999111
'2017-12-15',0.11000000000000000888,1.1999999999999999644,0.031428571428571427937,0.0,0.11000000000000000888,0.22000000000000001776,0.34285714285714288251,0.0,1.1999999999999999644,2.3999999999999999111
'2017-12-16',0.0,0.0,0.031428571428571427937,0.0,0.11000000000000000888,0.22000000000000001776,0.34285714285714288251,0.0,1.1999999999999999644,2.3999999999999999111
'2017-12-17',0.0,0.0,0.031428571428571427937,0.0,0.11000000000000000888,0.22000000000000001776,0.34285714285714288251,0.0,1.1999999999999999644,2.3999999999999999111
'2017-12-18',0.02,0.0,0.018571428571428572951,0.0,0.11000000000000000888,0.13000000000000000444,0.17142857142857144125,0.0,1.1999999999999999644,1.1999999999999999644
'2017-12-19',0.0,0.0,0.0028571428571428567622,0.0,0.02,0.02,0.0,0.0,0.0,0.0
'2017-12-20',0.0,0.0,0.072857142857142855874,0.0,0.49000000000000003552,0.50999999999999996447,0.0,0.0,0.0,0.0
'2017-12-21',0.0,0.0,0.074285714285714288251,0.0,0.49000000000000003552,0.52000000000000001776,0.0,0.0,0.0,0.0
'2017-12-22',0.0,0.0,0.10428571428571429269,0.0,0.49000000000000003552,0.72999999999999998223,0.0,0.0,0.0,0.0
'2017-12-23',0.49000000000000003552,0.0,0.10428571428571429269,0.0,0.49000000000000003552,0.72999999999999998223,0.0,0.0,0.0,0.0
'2017-12-24',0.01,0.0,0.10428571428571429269,0.0,0.49000000000000003552,0.72999999999999998223,0.0,0.0,0.0,0.0
'2017-12-25',0.23000000000000002664,0.0,0.10428571428571429269,0.0,0.49000000000000003552,0.72999999999999998223,0.0,0.0,0.0,0.0
'2017-12-26',0.0,0.0,0.10428571428571429269,0.0,0.49000000000000003552,0.72999999999999998223,0.0,0.0,0.0,0.0
'2017-12-27',0.0,0.0,0.041428571428571432377,0.0,0.23000000000000002664,0.29000000000000003552,0.099999999999999982236,0.0,0.7,0.7
'2017-12-28',0.0,0.0,0.04,0.0,0.23000000000000002664,0.28000000000000003552,0.099999999999999982236,0.0,0.7,0.7
'2017-12-29',0.0,0.0,0.0071428571428571441259,0.0,0.05,0.05,0.099999999999999982236,0.0,0.7,0.7
'2017-12-30',0.05,0.7,0.0071428571428571441259,0.0,0.05,0.05,0.099999999999999982236,0.0,0.7,0.7
'2017-12-31',0.0,0.0,0.0071428571428571441259,0.0,0.05,0.05,0.099999999999999982236,0.0,0.7,0.7
'2018-01-01',0.0,0.0,0.11571428571428572507,0.0,0.75999999999999996447,0.8100000000000001421,1.5,0.0,9.8000000000000007105,10.500000000000000444
'2018-01-02',0.0,0.0,0.11571428571428572507,0.0,0.75999999999999996447,0.8100000000000001421,1.5,0.0,9.8000000000000007105,10.500000000000000444
'2018-01-03',0.0,0.0,0.10857142857142856229,0.0,0.75999999999999996447,0.75999999999999996447,1.4000000000000001776,0.0,9.8000000000000007105,9.8000000000000007105
'2018-01-04',0.75999999999999996447,9.8000000000000007105,0.10857142857142856229,0.0,0.75999999999999996447,0.75999999999999996447,1.4000000000000001776,0.0,9.8000000000000007105,9.8000000000000007105
'2018-01-05',0.0,0.0,0.11000000000000000888,0.0,0.75999999999999996447,0.77000000000000001776,1.4000000000000001776,0.0,9.8000000000000007105,9.8000000000000007105
'2018-01-06',0.0,0.0,0.11000000000000000888,0.0,0.75999999999999996447,0.77000000000000001776,1.4000000000000001776,0.0,9.8000000000000007105,9.8000000000000007105
'2018-01-07',0.0,0.0,0.11000000000000000888,0.0,0.75999999999999996447,0.77000000000000001776,1.4000000000000001776,0.0,9.8000000000000007105,9.8000000000000007105
'2018-01-08',0.01,0.0,0.0014285714285714283811,0.0,0.01,0.01,0.0,0.0,0.0,0.0
'2018-01-09',0.0,0.0,0.078571428571428576503,0.0,0.54000000000000003552,0.55,0.0,0.0,0.0,0.0
'2018-01-10',0.0,0.0,0.085714285714285729511,0.0,0.54000000000000003552,0.60000000000000008881,0.0,0.0,0.0,0.0
'2018-01-11',0.0,0.0,0.085714285714285729511,0.0,0.54000000000000003552,0.60000000000000008881,0.0,0.0,0.0,0.0
'2018-01-12',0.54000000000000003552,0.0,0.084285714285714306015,0.0,0.54000000000000003552,0.59000000000000003552,0.0,0.0,0.0,0.0
'2018-01-13',0.05,0.0,0.084285714285714306015,0.0,0.54000000000000003552,0.59000000000000003552,0.0,0.0,0.0,0.0
'2018-01-14',0.0,0.0,0.11142857142857143237,0.0,0.54000000000000003552,0.78000000000000007105,0.057142857142857153007,0.0,0.4,0.4
'2018-01-15',0.0,0.0,0.11142857142857143237,0.0,0.54000000000000003552,0.78000000000000007105,0.057142857142857153007,0.0,0.4,0.4
'2018-01-16',0.0,0.0,0.034285714285714288251,0.0,0.19,0.23999999999999999111,0.057142857142857153007,0.0,0.4,0.4
'2018-01-17',0.19,0.4,0.027142857142857139685,0.0,0.19,0.19,0.057142857142857153007,0.0,0.4,0.4
'2018-01-18',0.0,0.0,0.027142857142857139685,0.0,0.19,0.19,0.057142857142857153007,0.0,0.4,0.4
'2018-01-19',0.0,0.0,0.028571428571428576503,0.0,0.19,0.2,0.057142857142857153007,0.0,0.4,0.4
'2018-01-20',0.0,0.0,0.071428571428571423496,0.0,0.3,0.5,0.057142857142857153007,0.0,0.4,0.4
'2018-01-21',0.0,0.0,0.044285714285714288251,0.0,0.3,0.31000000000000000888,0.0,0.0,0.0,0.0
'2018-01-22',0.01,0.0,0.044285714285714288251,0.0,0.3,0.31000000000000000888,0.0,0.0,0.0,0.0
'2018-01-23',0.3,0.0,0.044285714285714288251,0.0,0.3,0.31000000000000000888,0.0,0.0,0.0,0.0
'2018-01-24',0.0,0.0,0.044285714285714288251,0.0,0.3,0.31000000000000000888,0.0,0.0,0.0,0.0
'2018-01-25',0.0,0.0,0.074285714285714288251,0.0,0.3,0.52000000000000001776,0.0,0.0,0.0,0.0
'2018-01-26',0.0,0.0,0.072857142857142855874,0.0,0.3,0.50999999999999996447,0.014285714285714288251,0.0,0.1,0.1
'2018-01-27',0.0,0.0,0.045714285714285711748,0.0,0.21000000000000000888,0.32000000000000001776,0.14285714285714283811,0.0,0.9,1.0
'2018-01-28',0.21000000000000000888,0.0,0.045714285714285711748,0.0,0.21000000000000000888,0.32000000000000001776,0.14285714285714283811,0.0,0.9,1.0
'2018-01-29',0.0,0.1,0.052857142857142855874,0.0,0.21000000000000000888,0.37000000000000001776,0.14285714285714283811,0.0,0.9,1.0
'2018-01-30',0.11000000000000000888,0.9,0.078571428571428576503,0.0,0.21000000000000000888,0.55,0.14285714285714283811,0.0,0.9,1.0
'2018-01-31',0.0,0.0,0.078571428571428576503,0.0,0.21000000000000000888,0.55,0.14285714285714283811,0.0,0.9,1.0
'2018-02-01',0.05,0.0,0.18571428571428569398,0.0,0.95999999999999996447,1.2999999999999998223,0.14285714285714283811,0.0,0.9,1.0
'2018-02-02',0.17999999999999998223,0.0,0.18571428571428569398,0.0,0.95999999999999996447,1.2999999999999998223,0.12857142857142858005,0.0,0.9,0.9
'2018-02-03',0.0,0.0,0.16999999999999997335,0.0,0.95999999999999996447,1.1899999999999999467,0.0,0.0,0.0,0.0
'2018-02-04',0.95999999999999996447,0.0,0.29142857142857142349,0.0,0.95999999999999996447,2.0400000000000000355,0.071428571428571423496,0.0,0.5,0.5
'2018-02-05',0.0,0.0,0.28428571428571425272,0.0,0.95999999999999996447,1.9899999999999998578,0.071428571428571423496,0.0,0.5,0.5
'2018-02-06',0.0,0.0,0.25857142857142854097,0.0,0.95999999999999996447,1.8100000000000001421,0.071428571428571423496,0.0,0.5,0.5
'2018-02-07',0.85,0.5,0.34142857142857145902,0.0,0.95999999999999996447,2.3900000000000001243,0.071428571428571423496,0.0,0.5,0.5
'2018-02-08',0.0,0.0,0.37714285714285713524,0.0,1.2099999999999999644,2.6399999999999996802,0.071428571428571423496,0.0,0.5,0.5
'2018-02-09',0.0,0.0,0.37714285714285713524,0.0,1.2099999999999999644,2.6399999999999996802,0.071428571428571423496,0.0,0.5,0.5
'2018-02-10',0.57999999999999998223,0.0,0.37714285714285713524,0.0,1.2099999999999999644,2.6399999999999996802,0.071428571428571423496,0.0,0.5,0.5
'2018-02-11',1.2099999999999999644,0.0,0.26714285714285717077,0.0,1.2099999999999999644,1.8700000000000001065,0.0,0.0,0.0,0.0
'2018-02-12',0.0,0.0,0.29000000000000003552,0.0,1.2099999999999999644,2.0300000000000002486,0.0,0.0,0.0,0.0
'2018-02-13',0.0,0.0,0.3028571428571428914,0.0,1.2099999999999999644,2.1200000000000001065,0.0,0.0,0.0,0.0
'2018-02-14',0.08,0.0,0.29428571428571430601,0.0,1.2099999999999999644,2.0600000000000000532,0.62857142857142864755,0.0,4.4000000000000003552,4.4000000000000003552
'2018-02-15',0.16000000000000000888,0.0,0.12285714285714286475,0.0,0.52000000000000001776,0.85999999999999996447,0.62857142857142864755,0.0,4.4000000000000003552,4.4000000000000003552
'2018-02-16',0.09,0.0,0.12857142857142858005,0.0,0.52000000000000001776,0.9,0.62857142857142864755,0.0,4.4000000000000003552,4.4000000000000003552
'2018-02-17',0.52000000000000001776,4.4000000000000003552,0.12857142857142858005,0.0,0.52000000000000001776,0.9,0.62857142857142864755,0.0,4.4000000000000003552,4.4000000000000003552
'2018-02-18',0.01,0.0,0.12571428571428571174,0.0,0.52000000000000001776,0.88000000000000007105,0.62857142857142864755,0.0,4.4000000000000003552,4.4000000000000003552
'2018-02-19',0.04,0.0,0.12714285714285713524,0.0,0.52000000000000001776,0.89000000000000003552,0.62857142857142864755,0.0,4.4000000000000003552,4.4000000000000003552
'2018-02-20',0.0,0.0,0.12285714285714286475,0.0,0.52000000000000001776,0.8600000000000001421,0.62857142857142864755,0.0,4.4000000000000003552,4.4000000000000003552
'2018-02-21',0.06,0.0,0.060000000000000008881,0.0,0.17000000000000001776,0.42000000000000001776,0.0,0.0,0.0,0.0
'2018-02-22',0.17000000000000001776,0.0,0.16285714285714285587,0.0,0.72999999999999998223,1.1400000000000001243,0.0,0.0,0.0,0.0
'2018-02-23',0.06,0.0,0.15714285714285716188,0.0,0.72999999999999998223,1.1000000000000000888,0.0,0.0,0.0,0.0
'2018-02-24',0.08,0.0,0.15714285714285716188,0.0,0.72999999999999998223,1.1000000000000000888,0.0,0.0,0.0,0.0
'2018-02-25',0.72999999999999998223,0.0,0.1485714285714285765,0.0,0.72999999999999998223,1.0400000000000000355,0.0,0.0,0.0,0.0
'2018-02-26',0.0,0.0,0.1785714285714285765,0.0,0.72999999999999998223,1.25,0.0,0.0,0.0,0.0
'2018-02-27',0.0,0.0,0.43571428571428567622,0.0,1.8600000000000001421,3.0499999999999998223,0.0,0.0,0.0,0.0
'2018-02-28',0.0,0.0,0.42428571428571428825,0.0,1.8600000000000001421,2.9699999999999997513,0.0,0.0,0.0,0.0
'2018-03-01',0.37999999999999998223,0.0,0.32000000000000001776,0.0,1.8600000000000001421,2.2400000000000002131,0.0,0.0,0.0,0.0
'2018-03-02',1.8600000000000001421,0.0,0.32000000000000001776,0.0,1.8600000000000001421,2.2400000000000002131,0.0,0.0,0.0,0.0
'2018-03-03',0.0,0.0,0.32000000000000001776,0.0,1.8600000000000001421,2.2400000000000002131,0.0,0.0,0.0,0.0
'2018-03-04',0.0,0.0,0.52142857142857144125,0.0,1.8600000000000001421,3.6500000000000003552,0.45714285714285720629,0.0,3.2000000000000001776,3.2000000000000001776
'2018-03-05',0.0,0.0,0.46714285714285717077,0.0,1.8600000000000001421,3.2700000000000000177,0.45714285714285720629,0.0,3.2000000000000001776,3.2000000000000001776
'2018-03-06',0.0,0.0,0.20142857142857142349,0.0,1.4099999999999999644,1.4099999999999999644,0.45714285714285720629,0.0,3.2000000000000001776,3.2000000000000001776
'2018-03-07',1.4099999999999999644,3.2000000000000001776,0.20142857142857142349,0.0,1.4099999999999999644,1.4099999999999999644,0.45714285714285720629,0.0,3.2000000000000001776,3.2000000000000001776
'2018-03-08',0.0,0.0,0.20142857142857142349,0.0,1.4099999999999999644,1.4099999999999999644,0.45714285714285720629,0.0,3.2000000000000001776,3.2000000000000001776
'2018-03-09',0.0,0.0,0.21285714285714285587,0.0,1.4099999999999999644,1.4900000000000000355,0.45714285714285720629,0.0,3.2000000000000001776,3.2000000000000001776
'2018-03-10',0.0,0.0,0.25285714285714284699,0.0,1.4099999999999999644,1.7700000000000000177,0.45714285714285720629,0.0,3.2000000000000001776,3.2000000000000001776
'2018-03-11',0.0,0.0,0.052857142857142864755,0.0,0.28000000000000003552,0.37000000000000006217,0.0,0.0,0.0,0.0
'2018-03-12',0.08,0.0,0.052857142857142864755,0.0,0.28000000000000003552,0.37000000000000006217,0.0,0.0,0.0,0.0
'2018-03-13',0.28000000000000003552,0.0,0.052857142857142864755,0.0,0.28000000000000003552,0.37000000000000006217,0.0,0.0,0.0,0.0
